"","group","median_BaromP","mean_BaromP","min_BaromP","max_BaromP","first_Qu_BaromP","third_Qu_BaromP","count","first_time","median_time","median_time_UTC","IBI_sec"
"91",91,1028.351562,1028.34522384456,1027.818848,1028.764404,1028.269775,1028.431641,3000,1580018248.20096,1580018398.54993,2020-01-26 10:59:58,3604.65982794762
"92",92,1028.338379,1028.33625862969,1027.961426,1028.698242,1028.243347,1028.425354,3000,1580021852.256,1580022003.20976,2020-01-26 12:00:03,3604.05504488945
"93",93,1028.243164,1028.23547253134,1027.863037,1028.605957,1028.130615,1028.339844,3000,1580025458.01311,1580025608.172,2020-01-26 13:00:08,3605.75710606575
"94",94,1027.963135,1027.96516796951,1027.617432,1028.36792,1027.887695,1028.03833,3000,1580029062.86304,1580029212.92255,2020-01-26 14:00:12,3604.84993004799
"95",95,1027.904053,1027.901598812,1027.611572,1028.186523,1027.828369,1027.978027,3000,1580032667.61794,1580032817.97985,2020-01-26 15:00:17,3604.75489997864
"96",96,1027.404053,1027.40386095174,1027.027344,1027.730225,1027.311768,1027.498047,3000,1580036272.58016,1580036422.53167,2020-01-26 16:00:22,3604.96222090721
"97",97,1027.184814,1027.17963851859,1026.843262,1027.543701,1027.114746,1027.247314,3000,1580039877.34367,1580040027.99071,2020-01-26 17:00:27,3604.76350903511
"98",98,1027.334351,1027.32967815906,1026.963867,1027.721924,1027.24212675,1027.416504,3000,1580043482.3837,1580043632.33953,2020-01-26 18:00:32,3605.04003190994
"99",99,1027.496582,1027.49342904218,1027.069824,1027.791504,1027.410156,1027.581787,3000,1580047087.04353,1580047237.2888,2020-01-26 19:00:37,3604.65982818604
"100",100,1027.84375,1027.84100631815,1027.274902,1028.34082,1027.74401825,1027.934814,3000,1580050692.92162,1580050842.63985,2020-01-26 20:00:42,3605.87808799744
"101",101,1027.860352,1027.85898414797,1027.491211,1028.205811,1027.765015,1027.948975,3000,1580054296.9421,1580054448.69935,2020-01-26 21:00:48,3604.02048397064
"102",102,1027.814941,1027.81848794472,1027.277344,1028.14624,1027.738281,1027.901855,3000,1580057902.10303,1580058052.55136,2020-01-26 22:00:52,3605.16093206406
"103",103,1027.336182,1027.33190336553,1026.844971,1027.756592,1027.217102,1027.458252,3000,1580061506.96161,1580061657.30192,2020-01-26 23:00:57,3604.85857987404
"104",104,1027.003906,1027.00274089585,1026.4729,1027.416504,1026.933105,1027.072693,3000,1580065112.09664,1580065262.35056,2020-01-27 00:01:02,3605.13502311707
"105",105,1026.590698,1026.58406839544,1025.949951,1027.37793,1026.490723,1026.675598,3000,1580068717.16258,1580068867.30847,2020-01-27 01:01:07,3605.06594085693
"106",106,1026.537842,1026.53966163673,1026.075195,1026.904541,1026.457764,1026.632812,3000,1580072321.20032,1580072472.26208,2020-01-27 02:01:12,3604.03774404526
"107",107,1025.953613,1025.93856533613,1024,1026.752686,1025.835449,1026.04834,3000,1580075926.66369,1580076076.90896,2020-01-27 03:01:16,3605.46336507797
"108",108,1025.468506,1025.46355692055,1025.088379,1025.826172,1025.383789,1025.548096,3000,1580079531.49632,1580079681.84961,2020-01-27 04:01:21,3604.83262991905
"109",109,1024.22583,1024.16961767983,1023.159668,1024.794678,1024.001831,1024.394165,3160,1580083136.55361,1580083278.69886,2020-01-27 05:01:18,3605.05729103088
"110",110,1024.374756,1024.31315649548,1023.270508,1025.052002,1024.1446535,1024.5234375,3000,1580086741.1011,1580086891.35937,2020-01-27 06:01:31,3604.54749798775
"111",111,1024.058594,1023.98094770496,1022.530273,1024.557373,1023.826965,1024.220215,3000,1580090346.25343,1580090497.11215,2020-01-27 07:01:37,3605.15232205391
"112",112,1024.408203,1024.41426778519,1023.938232,1025.125244,1024.312683,1024.519592,3000,1580093950.49857,1580094101.36158,2020-01-27 08:01:41,3604.24514603615
"113",113,1022.264282,1022.22049876626,1020.938965,1024.313232,1021.95343,1022.461914,3000,1580097556.35071,1580097706.90272,2020-01-27 09:01:46,3605.85213685036
"114",114,1021.524658,1021.4112480426,1019.885986,1022.33667,1021.099121,1021.784912,3000,1580101160.57856,1580101310.84111,2020-01-27 10:01:50,3604.22784614563
"115",115,1021.880005,1021.90271413405,1020.602295,1025.618652,1021.758301,1022.008118,3000,1580104765.152,1580104915.60033,2020-01-27 11:01:55,3604.57344794273
"116",116,1020.266235,1020.17601344202,1018.754639,1021.281738,1019.812439,1020.571594,3000,1580108369.99328,1580108520.25151,2020-01-27 12:02:00,3604.84127998352
"117",117,1019.672852,1019.6552943054,1018.13501,1021.022949,1019.2398685,1020.1292725,3000,1580111974.25569,1580112125.00208,2020-01-27 13:02:05,3604.26240491867
"118",118,1019.506104,1019.50599303724,1019.034912,1019.912598,1019.421387,1019.596191,3000,1580115579.58942,1580115729.73968,2020-01-27 14:02:09,3605.33373403549
"119",119,1016.775635,1016.74601876707,1015.014648,1019.550781,1016.27417,1017.05835,3080,1580119184.43935,1580119330.68863,2020-01-27 15:02:10,3604.84993004799
"120",120,1014.695801,1014.59272657722,1013.11084,1015.798096,1014.30542,1014.922363,3000,1580122789.68671,1580122939.94065,2020-01-27 16:02:19,3605.24735307693
"121",121,1012.137207,1012.09699082783,1010.765137,1013.210205,1011.837646,1012.366699,3080,1580126394.33792,1580126549.68945,2020-01-27 17:02:29,3604.65121889114
"122",122,1011.089111,1011.05511195268,1010.043213,1011.886963,1010.831848,1011.312561,3000,1580129999.38656,1580130149.64047,2020-01-27 18:02:29,3605.04864096642
"123",123,1009.432739,1009.39192376106,1008.387451,1010.297119,1009.136169,1009.692139,3000,1580133604.65122,1580133754.9008,2020-01-27 19:02:34,3605.26465392113
"124",124,1008.22522,1008.16053024145,1006.695312,1008.961914,1007.897461,1008.481384,3000,1580137209.89857,1580137360.04879,2020-01-27 20:02:40,3605.24735307693
"125",125,1008.717529,1008.72396814472,1008.321289,1009.102783,1008.617188,1008.834229,3000,1580140814.15233,1580140965.11041,2020-01-27 21:02:45,3604.25375509262
"126",126,1008.987305,1008.97719271667,1008.461914,1009.406982,1008.862061,1009.094299,3000,1580144419.50336,1580144573.25217,2020-01-27 22:02:53,3605.35103392601
"127",127,1008.393311,1008.39739311394,1007.90625,1008.790527,1008.294434,1008.493652,3000,1580148028.13762,1580148178.40017,2020-01-27 23:02:58,3608.63425898552
"128",128,1007.997559,1007.9907525943,1007.512939,1008.432129,1007.887207,1008.092041,3000,1580151632.90113,1580151783.25008,2020-01-28 00:03:03,3604.76350903511
"129",129,1007.099609,1007.09992807911,1006.541016,1007.816406,1006.987793,1007.220581,3000,1580155237.56961,1580155387.80193,2020-01-28 01:03:07,3604.66847896576
"130",130,1006.516846,1006.51557946125,1006.111328,1006.991211,1006.405762,1006.627686,3000,1580158842.40224,1580158992.85057,2020-01-28 02:03:12,3604.83262991905
"131",131,1006.125488,1006.12044723056,1005.709961,1006.586426,1006.041687,1006.199219,3000,1580162446.54366,1580162597.79985,2020-01-28 03:03:17,3604.14142417908
"132",132,1005.989624,1005.95538195131,1005.021484,1006.724854,1005.807373,1006.145264,3000,1580166052.39584,1580166202.24799,2020-01-28 04:03:22,3605.85217785835
"133",133,1006.297119,1006.30427259033,1005.246094,1007.228271,1006.111145,1006.515808,3000,1580169656.96064,1580169807.40897,2020-01-28 05:03:27,3604.56479811668
"134",134,1007.525635,1007.51542981491,1006.394775,1008.198486,1007.341064,1007.698975,3000,1580173261.82783,1580173412.47919,2020-01-28 06:03:32,3604.86718988419
"135",135,1007.250122,1007.23815423316,1006.066162,1007.89917,1007.07379125,1007.43530275,3080,1580176867.17886,1580177013.44111,2020-01-28 07:03:33,3605.35103416443
"136",136,1006.9539795,1006.9518356375,1006.184814,1007.480469,1006.7947995,1007.16186525,800,1580180523.30721,1580180563.36225,2020-01-28 08:02:43,3656.12834787369
