"","group","median_BaromP","mean_BaromP","min_BaromP","max_BaromP","first_Qu_BaromP","third_Qu_BaromP","count","first_time","median_time","median_time_UTC","IBI_sec"
"128",128,1025.016602,1025.0069319224,1024.658691,1025.715332,1024.92791775,1025.083557,3080,1579877474.61602,1579877620.29936,2020-01-24 19:53:40,3602.84547495842
"129",129,1025.602539,1025.60001986033,1025.285645,1025.875244,1025.52832,1025.679749,3000,1579881077.48736,1579881227.84062,2020-01-24 20:53:47,3602.87134504318
"130",130,1025.440186,1025.42966815455,1024,1025.788086,1025.351807,1025.526123,3080,1579884680.92897,1579884827.28193,2020-01-24 21:53:47,3603.44160985947
"131",131,1025.878174,1025.87811230133,1025.488281,1026.257812,1025.796875,1025.966064,3000,1579888284.12862,1579888434.48192,2020-01-24 22:53:54,3603.19964718819
"132",132,1025.836182,1025.83697518933,1025.234131,1026.145264,1025.75708,1025.916565,3000,1579891887.17281,1579892037.52176,2020-01-24 23:53:57,3603.04418683052
"133",133,1025.06665,1025.06334110682,1024,1025.390381,1025,1025.138245,3080,1579895489.93182,1579895636.2805,2020-01-25 00:53:56,3602.75901412964
"134",134,1025.0928955,1025.09078425267,1024,1025.524902,1025.021729,1025.162659,3000,1579899093.20063,1579899243.5496,2020-01-25 01:54:03,3603.26880788803
"135",135,1025.201416,1025.20207722667,1024,1025.551758,1025.12738,1025.280273,3000,1579902696.65089,1579902846.90047,2020-01-25 02:54:06,3603.45026016235
"136",136,1024.563843,1024.52537362133,1023.238525,1025.058594,1024.380432,1024.712036,3000,1579906299.60865,1579906449.96191,2020-01-25 03:54:09,3602.95776486397
"137",137,1025.412842,1025.40498997597,1024,1025.686279,1025.334717,1025.479492,3080,1579909902.36767,1579910048.62992,2020-01-25 04:54:08,3602.75901412964
"138",138,1025.259277,1025.24006454033,1024,1025.639404,1025.150757,1025.344727,3000,1579913505.61922,1579913656.08913,2020-01-25 05:54:16,3603.25154781342
"139",139,1026.231079,1026.219671468,1025.556152,1026.679932,1026.128906,1026.323242,3000,1579917108.30046,1579917258.64943,2020-01-25 06:54:18,3602.6812441349
"140",140,1026.69165,1026.68008122033,1025.759277,1027.142822,1026.531006,1026.854065,3000,1579920711.36191,1579920861.71088,2020-01-25 07:54:21,3603.06144595146
"141",141,1026.855713,1026.85731194033,1026.609375,1027.100098,1026.803711,1026.910889,3000,1579924314.71714,1579924464.97104,2020-01-25 08:54:24,3603.35522890091
"142",142,1027.275146,1027.26710994533,1026.95752,1027.633545,1027.203308,1027.328613,3000,1579927917.78719,1579928068.04114,2020-01-25 09:54:28,3603.0700571537
"143",143,1027.619629,1027.61551648312,1027.248779,1027.969482,1027.526367,1027.699768,3080,1579931520.73631,1579931667.08927,2020-01-25 10:54:27,3602.94911503792
"144",144,1027.848145,1027.84186456818,1027.402344,1028.193359,1027.757812,1027.93316625,3080,1579935124.02242,1579935270.37105,2020-01-25 11:54:30,3603.28610897064
"145",145,1027.616699,1027.62188436433,1027.312256,1027.963867,1027.548828,1027.693604,3000,1579938727.23071,1579938877.57969,2020-01-25 12:54:37,3603.20829701424
"146",146,1027.603882,1027.60724674633,1027.224365,1028.062744,1027.529297,1027.681641,3000,1579942330.29216,1579942480.64113,2020-01-25 13:54:40,3603.06144690514
"147",147,1026.9208985,1026.92655173052,1026.507812,1027.364746,1026.840088,1027.008606,3080,1579945933.29314,1579946087.63809,2020-01-25 14:54:47,3603.00097608566
"148",148,1026.425293,1026.42833418344,1026.058105,1026.692627,1026.362061,1026.50177,3080,1579949536.37184,1579949682.72048,2020-01-25 15:54:42,3603.07870697975
"149",149,1025.886719,1025.888065758,1025.585449,1026.275146,1025.82391375,1025.954407,3000,1579953139.52832,1579953289.88162,2020-01-25 16:54:49,3603.15647697449
"150",150,1025.585693,1025.58157982867,1025.182861,1026.868896,1025.493408,1025.668701,3000,1579956742.99584,1579956893.24976,2020-01-25 17:54:53,3603.46751904488
"151",151,1024.872559,1024.81584984833,1023.861084,1025.406738,1024.66815175,1025.023926,3000,1579960346.20418,1579960496.54879,2020-01-25 18:54:56,3603.20833802223
"152",152,1024.305298,1024.23482649733,1022.967773,1024.969482,1024.012451,1024.514404,3000,1579963949.31745,1579964099.6707,2020-01-25 19:54:59,3603.11326694489
"153",153,1025.164307,1025.15546867133,1024.751953,1025.522949,1025.066345,1025.245361,3000,1579967551.46302,1579967702.7408,2020-01-25 20:55:02,3602.14557886124
"154",154,1025.376709,1025.37991839033,1024,1025.692139,1025.300903,1025.465881,3000,1579971155.23298,1579971305.88002,2020-01-25 21:55:05,3603.76995205879
"155",155,1025.367676,1025.372811198,1024,1025.745117,1025.290039,1025.461914,3000,1579974758.08702,1579974908.13793,2020-01-25 22:55:08,3602.85404515266
"156",156,1024.151367,1024.07953509067,1022.956055,1024.906738,1023.84796175,1024.347473,3000,1579978361.25215,1579978511.50177,2020-01-25 23:55:11,3603.16512680054
"157",157,1024.907471,1024.91093960733,1024.633789,1025.208496,1024.841553,1024.97833225,3000,1579981964.71967,1579982114.96929,2020-01-26 00:55:14,3603.46751999855
"158",158,1024.562744,1024.5677039057,1024,1025.008301,1024.501465,1024.639465,3160,1579985567.46142,1579985717.8104,2020-01-26 01:55:17,3602.74175405502
"159",159,1024.002808,1024.00571621933,1023.709229,1024.418213,1023.924072,1024.08575425,3000,1579989170.53152,1579989320.88049,2020-01-26 02:55:20,3603.0700969696
"160",160,1023.379639,1023.20712565097,1021.685791,1023.762451,1023.203064,1023.491455,3080,1579992773.78303,1579992920.13168,2020-01-26 03:55:20,3603.25150799751
"161",161,1021.4383545,1021.43711384867,1020.371338,1022.639404,1021.214111,1021.660156,3000,1579996376.23104,1579996527.47856,2020-01-26 04:55:27,3602.44801211357
"162",162,1021.618896,1021.597659663,1020.256104,1022.36084,1021.384949,1021.840576,3000,1579999979.49985,1580000129.8488,2020-01-26 05:55:29,3603.26880788803
"163",163,1022.960938,1022.95877058194,1022.594971,1023.310059,1022.895996,1023.025879,2325,1580003658.56736,1580003775.1728,2020-01-26 06:56:15,3679.06751203537
"164",164,1023.030762,1023.023815521,1022.713379,1023.276367,1022.971436,1023.08252,3000,1580007185.91648,1580007336.26976,2020-01-26 07:55:36,3527.3491230011
"165",165,1023.089233,1023.08338274123,1022.8125,1023.348145,1023.0354,1023.136536,3080,1580010789.17664,1580010935.5296,2020-01-26 08:55:35,3603.26015806198
"166",166,1022.794067,1022.80996451633,1022.494629,1023.330078,1022.717285,1022.880615,3000,1580014392.14306,1580014542.49199,2020-01-26 09:55:42,3602.96641588211
"167",167,1022.595703,1022.59923844067,1022.333984,1022.869385,1022.547852,1022.64801,3000,1580017994.9971,1580018145.3504,2020-01-26 10:55:45,3602.85404515266
"168",168,1022.086426,1022.08569979333,1021.494141,1023.452637,1022.01001,1022.158203,3000,1580021598.2573,1580021748.61056,2020-01-26 11:55:48,3603.26019787788
"169",169,1021.580566,1021.58483097633,1021.337402,1021.964111,1021.50708,1021.650391,3000,1580025200.71392,1580025351.97872,2020-01-26 12:55:51,3602.45662212372
"170",170,1020.592041,1020.589568277,1019.764893,1021.363281,1020.506531,1020.66931125,3000,1580028804.07776,1580028954.74208,2020-01-26 13:55:54,3603.36383795738
"171",171,1020.118896,1020.11810246818,1019.848389,1020.478027,1020.053223,1020.18457,3080,1580032407.04417,1580032553.49216,2020-01-26 14:55:53,3602.96641588211
"172",172,1018.850098,1018.82797582667,1017.681396,1019.921631,1018.49023475,1019.21081525,3000,1580036010.29568,1580036160.54959,2020-01-26 15:56:00,3603.25150799751
"173",173,1018.392334,1018.37278694,1017.332275,1019.178711,1018.204956,1018.55835,3000,1580039613.36578,1580039763.71904,2020-01-26 16:56:03,3603.07009720802
"174",174,1018.200928,1018.195564124,1017.90918,1018.490234,1018.140137,1018.251221,3000,1580043216.42719,1580043366.78048,2020-01-26 17:56:06,3603.06140589714
"175",175,1016.709961,1016.694033371,1015.528809,1018.028564,1016.491394,1016.916321,3000,1580046819.67008,1580046970.01904,2020-01-26 18:56:10,3603.24289798737
"176",176,1015.966553,1015.91154875067,1014.887695,1017.009277,1015.559509,1016.262573,3000,1580050422.12671,1580050572.48,2020-01-26 19:56:12,3602.4566218853
"177",177,1014.4018555,1014.349482655,1012.960449,1015.596191,1013.978027,1014.71771225,3000,1580054025.49055,1580054175.54145,2020-01-26 20:56:15,3603.36383914948
"178",178,1015.6292725,1015.625167979,1015.190186,1016.69043,1015.547363,1015.703674,3000,1580057628.93215,1580057779.28113,2020-01-26 21:56:19,3603.44160890579
"179",179,1013.666626,1013.63841829933,1012.39502,1015.647949,1013.328857,1013.945801,3000,1580061231.70847,1580061382.06177,2020-01-26 22:56:22,3602.77631402016
"180",180,1012.01416,1012.02302238467,1010.560059,1013.759033,1011.649841,1012.326599,3000,1580064834.76992,1580064985.11889,2020-01-26 23:56:25,3603.06144714355
"181",181,1011.605957,1011.60156526533,1011.094971,1012.030029,1011.511963,1011.693909,3000,1580068437.72768,1580068588.08098,2020-01-27 00:56:28,3602.95776581764
"182",182,1011.522949,1011.522949,1011.522949,1011.522949,1011.522949,1011.522949,3000,1580072040.89281,1580072191.24176,2020-01-27 01:56:31,3603.16512703896
"183",183,1011.522949,1011.522949,1011.522949,1011.522949,1011.522949,1011.522949,3000,1580075644.04928,1580075794.40254,2020-01-27 02:56:34,3603.15647697449
"184",184,1011.522949,1011.522949,1011.522949,1011.522949,1011.522949,1011.522949,3080,1580079247.11073,1580079393.36001,2020-01-27 03:56:33,3603.06144714355
"185",185,1011.522949,1011.522949,1011.522949,1011.522949,1011.522949,1011.522949,3000,1580082850.05985,1580083000.4088,2020-01-27 04:56:40,3602.94911599159
"186",186,1011.522949,1011.522949,1011.522949,1011.522949,1011.522949,1011.522949,3000,1580086453.21633,1580086603.56958,2020-01-27 05:56:43,3603.15647697449
"187",187,1011.522949,1011.522949,1011.522949,1011.522949,1011.522949,1011.522949,3000,1580090056.07041,1580090206.63103,2020-01-27 06:56:46,3602.85408496857
"188",188,1011.522949,1011.29744568133,1007.366943,1011.522949,1011.522949,1011.522949,3000,1580093659.14047,1580093809.39008,2020-01-27 07:56:49,3603.07005596161
"189",189,1009.621826,1009.59113968052,1008,1010.834717,1009.29266375,1009.89990225,3080,1580097262.39201,1580097408.74065,2020-01-27 08:56:48,3603.25154805183
"190",190,1012.103638,1012.01743416233,1009.400635,1012.745361,1011.906494,1012.26593,3000,1580100865.46207,1580101015.81104,2020-01-27 09:56:55,3603.07005691528
"191",191,1012.135254,1012.111135267,1010.503174,1013.360107,1011.79278575,1012.410645,3000,1580104468.41984,1580104618.76881,2020-01-27 10:56:58,3602.95776510239
"192",192,1013.3206785,1013.28549764433,1012.107422,1014.473877,1013.03558375,1013.548096,3000,1580108071.48993,1580108221.83887,2020-01-27 11:57:01,3603.0700969696
"193",193,1013.700073,1013.68859204067,1012.237793,1015.585693,1013.385559,1013.99469,3000,1580111674.63776,1580111824.99967,2020-01-27 12:57:04,3603.14782691002
"194",194,1014.541626,1014.54972582175,1013.884766,1015.963867,1014.374451,1014.700806,3080,1580115277.17215,1580115424.3416,2020-01-27 13:57:04,3602.53439307213
